"(PDH-CSV 4.0) (","\\DM50-LOADER-00\Processor(_Total)\% Processor Time","\\DM50-LOADER-00\Network Interface(Intel[R] I350 Gigabit Network Connection)\Packets Received/sec","\\DM50-LOADER-00\Network Interface(Intel[R] I350 Gigabit Network Connection)\Packets Sent/sec","\\DM50-LOADER-00\Memory\Page Reads/sec","\\DM50-LOADER-00\Memory\Available KBytes","\\DM50-LOADER-00\Memory\Page Writes/sec","\\DM50-LOADER-00\Memory\Available MBytes","\\DM50-LOADER-00\Process(Mirero.Monitor)\IO Write Bytes/sec","\\DM50-LOADER-00\Process(Mirero.EventManager)\IO Write Bytes/sec","\\DM50-LOADER-00\Process(Mirero.Monitor)\% Processor Time","\\DM50-LOADER-00\Process(Mirero.EventManager)\% Processor Time","\\DM50-LOADER-00\Process(Mirero.Monitor)\IO Data Bytes/sec","\\DM50-LOADER-00\Process(Mirero.EventManager)\IO Data Bytes/sec","\\DM50-LOADER-00\Process(Mirero.Monitor)\IO Read Bytes/sec","\\DM50-LOADER-00\Process(Mirero.EventManager)\IO Read Bytes/sec","\\DM50-LOADER-00\PhysicalDisk(_Total)\Disk Read Bytes/sec","\\DM50-LOADER-00\PhysicalDisk(_Total)\Disk Write Bytes/sec","\\DM50-LOADER-00\LogicalDisk(_Total)\Disk Reads/sec","\\DM50-LOADER-00\LogicalDisk(_Total)\Disk Writes/sec","\\DM50-LOADER-00\Processor(0)\% Processor Time","\\DM50-LOADER-00\Processor(1)\% Processor Time","\\DM50-LOADER-00\Processor(10)\% Processor Time","\\DM50-LOADER-00\Processor(11)\% Processor Time","\\DM50-LOADER-00\Processor(12)\% Processor Time","\\DM50-LOADER-00\Processor(13)\% Processor Time","\\DM50-LOADER-00\Processor(14)\% Processor Time","\\DM50-LOADER-00\Processor(15)\% Processor Time","\\DM50-LOADER-00\Processor(16)\% Processor Time","\\DM50-LOADER-00\Processor(17)\% Processor Time","\\DM50-LOADER-00\Processor(18)\% Processor Time","\\DM50-LOADER-00\Processor(19)\% Processor Time","\\DM50-LOADER-00\Processor(2)\% Processor Time","\\DM50-LOADER-00\Processor(20)\% Processor Time","\\DM50-LOADER-00\Processor(21)\% Processor Time","\\DM50-LOADER-00\Processor(22)\% Processor Time","\\DM50-LOADER-00\Processor(23)\% Processor Time","\\DM50-LOADER-00\Processor(3)\% Processor Time","\\DM50-LOADER-00\Processor(4)\% Processor Time","\\DM50-LOADER-00\Processor(5)\% Processor Time","\\DM50-LOADER-00\Processor(6)\% Processor Time","\\DM50-LOADER-00\Processor(7)\% Processor Time","\\DM50-LOADER-00\Processor(8)\% Processor Time","\\DM50-LOADER-00\Processor(9)\% Processor Time"
"09/16/2014 09:12:17.608"," "," "," "," ","29647540"," ","28952"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"09/16/2014 09:12:47.608","3.7411782383896086","253.20230398100546","228.53216508094701","0.83345063851548873","29729952","0","29033","74.410473006662826","1796.4195062562844","1.3521566962745857","6.4487473206941788","74.410473006662826","3932032.9195026653","0","3930236.4999964088","3413.8138153594418","6511201.2281732168","0.43339433202805411","85.045303154120461","12.265832822491296","0","0.77250090415731387","0.096422556020026029","20.274760946579228","0.3564526899189846","6.2331337160354554","0.56447679703814924","1.4485792522946128","0.25244063635939673","5.8170855017971146","1.292561171955231","4.5169348323023222","10.49762791197838","0.14842858279981996","4.4649288055225274","1.7086093861935714","0","3.8408564841650339","1.2405551451754482","8.2613687604473292","0","4.5689408590821152","1.1885491183956542"
"09/16/2014 09:13:17.608","3.893807207687594","399.9064207661483","688.04438034792588","0.60000963355761183","29696148","0","29000","93.068160938491786","428.14020741188699","1.0920173414042231","0.41600660624922781","93.068160938491786","676.81086665298608","0","248.67065924109912","819.21315301732602","4141276.0909687737","0.10000160559293531","20.43366140948978","6.6585177228295045","0.52242028065339063","6.9705226775164224","0.36641780330992635","15.654660582969049","0.78242440955915704","2.0824450540880002","2.3424491829937666","3.1224615697110658","0.47041945487223957","11.806599475163694","4.7864879947079775","4.2664797368964447","1.7704400994010716","2.8104566150241483","17.422688659528273","2.1344458798691512","0.8344252353403081","2.7584557892429862","0.52242028065339063","0.8344252353403081","0.62642193221569276","2.4464508345560687","1.4584351447141541"
"09/16/2014 09:13:47.607","4.3791481371995289","235.27100314849253","346.37305096571066","0.63334500705884922","29647508","0","28952","92.935046298951136","674.61243436089421","1.6120255992157579","6.4481023968630318","92.935046298951136","3925005.8118181792","0","3924331.1993838185","2457.6452989702543","2876486.0856510117","0.30000552965945487","23.533767104397239","9.1545573603248656","5.5665003814252767","0.10641367440415994","0.21041532596647317","34.686962818871223","0","11.650596997820239","0","1.6664384478387695","0","3.5904690017414476","0","1.978443402525687","2.4464508345560687","0","1.8744417509633848","0.0024120228418578193","0","17.422688659528273","0","11.33859204313331","0.73042358377800598","3.5384681759602965","0.99042771268377239"
"09/16/2014 09:14:17.608","5.0669900847266085","266.5956321307084","436.92617478986318","0.73332131868912032","29825376","0","29126","74.39878105973257","2307.8288554890883","0.88398457184816703","6.3958883727837978","74.39878105973257","3922297.8375657648","0","3919990.0087102754","2457.5597356505214","2984962.294753355","0.29999508491827653","14.199767352798421","14.721488362882695","5.777644459477715","0.94172886054362248","0.31773975100374274","26.317285981832185","6.0376399217859973","13.421511051341273","1.7217152474684805","2.8136961891632728","2.8136961891632728","15.345477472422587","1.8777125248534476","0.94172886054362248","5.049657165014521","2.0857088947000779","5.777644459477715","5.9336417368626826","0","0.42173793592705788","3.80167894593475","0.52573612085037302","0.31773975100374274","3.4896843911648157","1.2537234153135679"
"09/16/2014 09:14:47.608","4.6456526609973681","244.60429657318164","232.1040770017803","1.0000175657121082","29725208","0","29028","93.06830144894019","912.68269830658403","1.0400165156230696","13.00020644528837","93.06830144894019","7843181.7353190361","0","7842269.0526207294","4232.607680795355","5124834.5531204334","0.53334270171312437","14.70025821596799","10.974586262665243","2.4464508345560687","5.3064962525195103","0.26241615174762423","11.858600300944854","3.1744623954922169","2.9144582665864505","0.21041532596647317","16.226669666561744","0.05441284862300888","10.558579656416011","0.10641367440415994","4.162478085334131","3.902473956428365","7.4905309353279552","8.8945532314190991","10.350576353291396","0.52242028065339063","1.3024326673706899","0.0024120228418578193","4.8904896462702796","0.05441284862300888","5.2544954267383588","0.5744211064345417"
"09/16/2014 09:15:17.608","3.3737986165395695","205.13698242922956","182.90325358940245","0.60001067333866298","29793792","0","29095","92.934986514899578","600.34401260162895","1.0920173414042231","11.752186626540686","92.934986514899578","7835606.9509982038","0","7835006.6069856016","2457.6437179951636","3995053.4663335131","0.30000533666933149","11.733542056400522","11.546595346257927","0","0.88642606112147027","0","28.498864550913961","0","2.1344458798691512","0.47041945487223957","4.6824863431456638","0.0024120228418578193","0.41841862909108851","0.21041532596647317","4.7864879947079775","0.41841862909108851","1.5104359704953052","1.978443402525687","0.62642193221569276","0","6.0865086392368095","0","6.5545160712671908","0.62642193221569276","10.870584611102929","0"
"09/16/2014 09:15:47.607","5.8633385258158421","246.80391076145222","380.23935846243728","0.70001109211108814","29779128","0","29081","74.401178932949946","707.87788343195564","0.62400990937384182","6.5001032226441851","74.401178932949946","3920066.982565877","0","3919359.1046824451","2457.6389428174434","2773684.4840889252","0.30000475376189495","7.9334590439256658","9.7265664439175623","0.8344252353403081","3.2264632212733679","0.41841862909108851","22.258765457175546","0.36641780330992635","7.8025358900148838","0.52242028065339063","3.9544747822095161","0.47041945487223957","26.41883151966783","0.05441284862300888","3.2264632212733679","13.522626725941766","0.1584145001853221","4.2664797368964447","4.6824863431456638","8.0625400189206502","2.3944500087749176","0.10641367440415994","16.330671318124047","0.31441697752877529","10.558579656416011","1.0424285384649234"
"09/16/2014 09:16:17.608","5.1038228724401886","259.49528515326074","386.39297951144488","0.8999836479303841","29733080","0","29036","111.59797234336763","1240.3441304865748","1.6119718663113636","5.6679010783206012","111.59797234336763","3928916.2810223941","0","3927675.9368919074","3413.2713165952346","3540586.3367042369","0.43332546011462936","13.866414723668139","19.401406684431819","2.9176943740865879","0.62973430577368816","0.26574065854207962","10.093569133795233","0.4737370283887099","2.9176943740865879","1.5657179700835022","10.45756278102683","0.62973430577368816","21.117376735666493","4.2696707780896626","2.2937052645467082","6.5056317539409108","0.83773067562030734","17.26944389350389","7.8576081579439965","0.26574065854207962","5.6216471820927483","2.7616970967016208","0.31773975100374274","0.31773975100374274","2.6056998193166425","1.0977261379286007"
"09/16/2014 09:16:47.608","4.0996438236270087","223.23787297226889","354.507209057799","0.63334621270316693","29758820","0","29061","74.40151298702466","727.88146845191341","0.78001238671730222","11.128176717166845","74.40151298702466","7720203.0603431277","0","7719475.1788746752","3276.8666365037961","3555161.3624143736","0.4000081343388423","8.3001687875309766","15.342655628282131","0","0","0","25.170811700920137","0","2.0824450540880002","0.05441284862300888","1.7704400994010716","7.2825276322033394","22.830774540768239","0","6.2945119423614244","9.6745656181363984","0.0024120228418578193","6.1905102907991232","3.2784640470545301","0","0.1584145001853221","0","2.2384475314314534","0","0","0"
